chunk_id,document_id,ticket_pk,chunk_index,chunk_text,chunk_word_count,chunk_token_estimate,bm25_tokens,metadata_json,priority_encoded,urgency_encoded,impact_encoded,retrieval_quality_score
doc_78_chunk_0,doc_78,d768354a1ba8b4039b365e681211b56c,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""d768354a1ba8b4039b365e681211b56c"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_79_chunk_0,doc_79,5881538d03e9aa5b7f3b2de3ee8850d8,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""5881538d03e9aa5b7f3b2de3ee8850d8"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_80_chunk_0,doc_80,fa0ce55ec8c12ae73d9b7bbcc912389f,0,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,22,29,"['my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification']","{""ticket_pk"": ""fa0ce55ec8c12ae73d9b7bbcc912389f"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7848484848484848
doc_81_chunk_0,doc_81,c5dafd396db986d7116ed5e48ed8cac9,0,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,20,26,"['the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file']","{""ticket_pk"": ""c5dafd396db986d7116ed5e48ed8cac9"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_82_chunk_0,doc_82,0d5106bb467744739df569cd6ec6e31b,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""0d5106bb467744739df569cd6ec6e31b"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_83_chunk_0,doc_83,a854c7b9dbf8b22821d0d97453f1c296,0,the system is not syncing data across devices properly. the system is not syncing data across devices properly.,18,24,"['the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly']","{""ticket_pk"": ""a854c7b9dbf8b22821d0d97453f1c296"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_84_chunk_0,doc_84,8f40728eb9d24170a4c75c5ab8385e32,0,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,20,26,"['the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file']","{""ticket_pk"": ""8f40728eb9d24170a4c75c5ab8385e32"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_85_chunk_0,doc_85,c1f7d80e6b7dda59991edcc7505f3c75,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""c1f7d80e6b7dda59991edcc7505f3c75"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_86_chunk_0,doc_86,bbca53da8a9fc0d0feaa109417eac047,0,i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials.,24,32,"['i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials']","{""ticket_pk"": ""bbca53da8a9fc0d0feaa109417eac047"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_87_chunk_0,doc_87,bfb8e2766a6c66423be9926076a1e7c9,0,my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification.,22,29,"['my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification']","{""ticket_pk"": ""bfb8e2766a6c66423be9926076a1e7c9"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7848484848484848
doc_88_chunk_0,doc_88,4e5055a67c5e9a6fa36636288730537b,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""4e5055a67c5e9a6fa36636288730537b"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_89_chunk_0,doc_89,deef3a52e273774759bab54ccce03896,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""deef3a52e273774759bab54ccce03896"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_90_chunk_0,doc_90,f13d29762783bb597b827169151eb38a,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""f13d29762783bb597b827169151eb38a"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_91_chunk_0,doc_91,b17de2ebe69692bb605273a7c422cefe,0,the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed.,26,34,"['the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed']","{""ticket_pk"": ""b17de2ebe69692bb605273a7c422cefe"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7871794871794872
doc_92_chunk_0,doc_92,23077ebd62713f95dcb2e329f01b2551,0,i would like to request a refund for the recent charge. i would like to request a refund for the recent charge.,22,29,"['i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge']","{""ticket_pk"": ""23077ebd62713f95dcb2e329f01b2551"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_93_chunk_0,doc_93,925c08422c24cba4b65a6609e4704337,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""925c08422c24cba4b65a6609e4704337"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_94_chunk_0,doc_94,0debf75c6c8b61a4fa7600c2c2831fb1,0,two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone.,20,26,"['two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone']","{""ticket_pk"": ""0debf75c6c8b61a4fa7600c2c2831fb1"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_95_chunk_0,doc_95,76055d030025da904339999994a20f5e,0,i am experiencing very slow performance while using the dashboard. i am experiencing very slow performance while using the dashboard.,20,26,"['i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard', 'i', 'am', 'experiencing', 'very', 'slow', 'performance', 'while', 'using', 'the', 'dashboard']","{""ticket_pk"": ""76055d030025da904339999994a20f5e"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_96_chunk_0,doc_96,23a95e1272bb8010125fafe940b0e5be,0,there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month.,26,34,"['there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month']","{""ticket_pk"": ""23a95e1272bb8010125fafe940b0e5be"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_97_chunk_0,doc_97,7658f6e7a86c51eb4a9c5151b3f592ae,0,the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file.,20,26,"['the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file']","{""ticket_pk"": ""7658f6e7a86c51eb4a9c5151b3f592ae"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_98_chunk_0,doc_98,311b87fd9d2892f1f03166d623071b3c,0,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,22,29,"['i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation']","{""ticket_pk"": ""311b87fd9d2892f1f03166d623071b3c"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
doc_99_chunk_0,doc_99,6bb67f93c4130f50561f36e52b99f156,0,i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation.,22,29,"['i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation']","{""ticket_pk"": ""6bb67f93c4130f50561f36e52b99f156"", ""source_system"": ""customer_support_tickets_200k"", ""priority_encoded"": NaN, ""urgency_encoded"": NaN, ""impact_encoded"": NaN, ""similarity_method"": ""nlp_embedding"", ""corpus_quality_score"": 1.0, ""similarity_confidence"": 0.9}",,,,0.7999999999999999
