chunk_id,document_id,rag_id,chunk_index,chunk_text,chunk_word_count,chunk_token_estimate,bm25_tokens,metadata_json,priority_encoded,retrieval_quality_score
doc_44_chunk_0,doc_44,cf4cdb9e07ef546011cfc4377b7f707d,0,[PROBLEM] the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : login issue Priority : critical Product : CRM Platform Language : spanish Escalation: medium SLA Status: breached,49,65,"['problem', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'login', 'issue', 'priority', 'critical', 'product', 'crm', 'platform', 'language', 'spanish', 'escalation', 'medium', 'sla', 'status', 'breached']","{""rag_id"": ""cf4cdb9e07ef546011cfc4377b7f707d"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""spanish"", ""product"": ""CRM Platform"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 7.0, ""sla_risk_score"": 4.8}",0,3.325
doc_45_chunk_0,doc_45,8b357c33bdc3fb37af6a3ac96ee43e7e,0,[PROBLEM] i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation. [RESOLUTION] the issue was escalated to engineering and resolved in the latest patch. [CONTEXT] Category : data sync issue Priority : low Product : Web Portal Language : french Escalation: low SLA Status: breached,57,76,"['problem', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'resolution', 'the', 'issue', 'was', 'escalated', 'to', 'engineering', 'and', 'resolved', 'in', 'the', 'latest', 'patch', 'context', 'category', 'data', 'sync', 'issue', 'priority', 'low', 'product', 'web', 'portal', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""8b357c33bdc3fb37af6a3ac96ee43e7e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""data sync issue"", ""priority"": ""low"", ""language"": ""french"", ""product"": ""Web Portal"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.15}",2,1.3916666666666668
doc_46_chunk_0,doc_46,8f6d294e717f6c59ee5f43949e2704fb,0,[PROBLEM] two-factor authentication codes are not being delivered to my phone. two-factor authentication codes are not being delivered to my phone. [RESOLUTION] the duplicate charge was reversed and refund processed within 3-5 business days. [CONTEXT] Category : login issue Priority : critical Product : Cloud Storage Language : german Escalation: low SLA Status: breached,54,72,"['problem', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'two', 'factor', 'authentication', 'codes', 'are', 'not', 'being', 'delivered', 'to', 'my', 'phone', 'resolution', 'the', 'duplicate', 'charge', 'was', 'reversed', 'and', 'refund', 'processed', 'within', '3', '5', 'business', 'days', 'context', 'category', 'login', 'issue', 'priority', 'critical', 'product', 'cloud', 'storage', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""8f6d294e717f6c59ee5f43949e2704fb"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""german"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 4.45}",0,3.7375
doc_47_chunk_0,doc_47,05b2c36da6515235844a9ba4676fba2e,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] security settings updated and customer notified of precautionary measures. [CONTEXT] Category : feature request Priority : medium Product : Payment Gateway Language : chinese Escalation: medium SLA Status: met,57,76,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'security', 'settings', 'updated', 'and', 'customer', 'notified', 'of', 'precautionary', 'measures', 'context', 'category', 'feature', 'request', 'priority', 'medium', 'product', 'payment', 'gateway', 'language', 'chinese', 'escalation', 'medium', 'sla', 'status', 'met']","{""rag_id"": ""05b2c36da6515235844a9ba4676fba2e"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""medium"", ""language"": ""chinese"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.4}",3,3.975
doc_48_chunk_0,doc_48,aedb1744b7ae5d604476e30d022064d2,0,[PROBLEM] i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation. [RESOLUTION] payment gateway timeout issue fixed and monitoring implemented. [CONTEXT] Category : data sync issue Priority : medium Product : Billing System Language : spanish Escalation: low SLA Status: breached,53,70,"['problem', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'resolution', 'payment', 'gateway', 'timeout', 'issue', 'fixed', 'and', 'monitoring', 'implemented', 'context', 'category', 'data', 'sync', 'issue', 'priority', 'medium', 'product', 'billing', 'system', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""aedb1744b7ae5d604476e30d022064d2"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""data sync issue"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""Billing System"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.1}",3,1.65
doc_49_chunk_0,doc_49,7949dec228b9bc7f027c3d182c331868,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : login issue Priority : critical Product : Billing System Language : chinese Escalation: low SLA Status: breached,53,70,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'login', 'issue', 'priority', 'critical', 'product', 'billing', 'system', 'language', 'chinese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""7949dec228b9bc7f027c3d182c331868"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""critical"", ""language"": ""chinese"", ""product"": ""Billing System"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 3.0, ""sla_risk_score"": 3.7}",0,2.05
doc_50_chunk_0,doc_50,ce6972260dd256298da6bcd49c491de8,0,[PROBLEM] the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file. [RESOLUTION] bug logged internally and workaround shared with the customer. [CONTEXT] Category : security concern Priority : high Product : Web Portal Language : chinese Escalation: medium SLA Status: breached,51,68,"['problem', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'resolution', 'bug', 'logged', 'internally', 'and', 'workaround', 'shared', 'with', 'the', 'customer', 'context', 'category', 'security', 'concern', 'priority', 'high', 'product', 'web', 'portal', 'language', 'chinese', 'escalation', 'medium', 'sla', 'status', 'breached']","{""rag_id"": ""ce6972260dd256298da6bcd49c491de8"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""high"", ""language"": ""chinese"", ""product"": ""Web Portal"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 4.55}",1,3.7625
doc_51_chunk_0,doc_51,ce4206d7c53830797a77cdcfe5d46f91,0,[PROBLEM] the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : payment problem Priority : medium Product : E-commerce Store Language : spanish Escalation: low SLA Status: met,55,73,"['problem', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'payment', 'problem', 'priority', 'medium', 'product', 'e', 'commerce', 'store', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""ce4206d7c53830797a77cdcfe5d46f91"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""E-commerce Store"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.45}",3,2.7182692307692307
doc_52_chunk_0,doc_52,f704b55d3a8764bf82f26a403ac63907,0,[PROBLEM] i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation. [RESOLUTION] provided step-by-step troubleshooting instructions and issue resolved. [CONTEXT] Category : bug report Priority : critical Product : CRM Platform Language : french Escalation: medium SLA Status: met,51,68,"['problem', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'resolution', 'provided', 'step', 'by', 'step', 'troubleshooting', 'instructions', 'and', 'issue', 'resolved', 'context', 'category', 'bug', 'report', 'priority', 'critical', 'product', 'crm', 'platform', 'language', 'french', 'escalation', 'medium', 'sla', 'status', 'met']","{""rag_id"": ""f704b55d3a8764bf82f26a403ac63907"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""critical"", ""language"": ""french"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""medium"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 4.3}",0,2.95
doc_53_chunk_0,doc_53,9128c96b1bf77bf9eecad8db05ac1400,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] subscription status corrected and confirmation email sent to customer. [CONTEXT] Category : account suspension Priority : medium Product : Subscription Service Language : spanish Escalation: low SLA Status: met,57,76,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'subscription', 'status', 'corrected', 'and', 'confirmation', 'email', 'sent', 'to', 'customer', 'context', 'category', 'account', 'suspension', 'priority', 'medium', 'product', 'subscription', 'service', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""9128c96b1bf77bf9eecad8db05ac1400"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""medium"", ""language"": ""spanish"", ""product"": ""Subscription Service"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 4.4}",3,3.9653846153846155
doc_54_chunk_0,doc_54,32be3b67233e1f9482dd3280dcf111e9,0,[PROBLEM] i am unable to access my account after entering the correct credentials. i am unable to access my account after entering the correct credentials. [RESOLUTION] security settings updated and customer notified of precautionary measures. [CONTEXT] Category : bug report Priority : medium Product : Subscription Service Language : french Escalation: low SLA Status: breached,55,73,"['problem', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'i', 'am', 'unable', 'to', 'access', 'my', 'account', 'after', 'entering', 'the', 'correct', 'credentials', 'resolution', 'security', 'settings', 'updated', 'and', 'customer', 'notified', 'of', 'precautionary', 'measures', 'context', 'category', 'bug', 'report', 'priority', 'medium', 'product', 'subscription', 'service', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""32be3b67233e1f9482dd3280dcf111e9"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""bug report"", ""priority"": ""medium"", ""language"": ""french"", ""product"": ""Subscription Service"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 10.0, ""sla_risk_score"": 3.8}",3,3.825
doc_55_chunk_0,doc_55,b3e180319a37d72554ab02d3d689f1e1,0,[PROBLEM] i found a bug in the latest update affecting report generation. i found a bug in the latest update affecting report generation. [RESOLUTION] the duplicate charge was reversed and refund processed within 3-5 business days. [CONTEXT] Category : performance issue Priority : low Product : CRM Platform Language : english Escalation: low SLA Status: met,56,74,"['problem', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'i', 'found', 'a', 'bug', 'in', 'the', 'latest', 'update', 'affecting', 'report', 'generation', 'resolution', 'the', 'duplicate', 'charge', 'was', 'reversed', 'and', 'refund', 'processed', 'within', '3', '5', 'business', 'days', 'context', 'category', 'performance', 'issue', 'priority', 'low', 'product', 'crm', 'platform', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""b3e180319a37d72554ab02d3d689f1e1"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""low"", ""language"": ""english"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 9.0, ""sla_risk_score"": 3.55}",2,3.5125
doc_56_chunk_0,doc_56,f910558c26d9e7bde51750ba071654ba,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] the issue was escalated to engineering and resolved in the latest patch. [CONTEXT] Category : performance issue Priority : low Product : Analytics Dashboard Language : german Escalation: low SLA Status: breached,60,80,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'the', 'issue', 'was', 'escalated', 'to', 'engineering', 'and', 'resolved', 'in', 'the', 'latest', 'patch', 'context', 'category', 'performance', 'issue', 'priority', 'low', 'product', 'analytics', 'dashboard', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""f910558c26d9e7bde51750ba071654ba"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""low"", ""language"": ""german"", ""product"": ""Analytics Dashboard"", ""is_sla_breached"": 1, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 3.2}",2,3.1445512820512818
doc_57_chunk_0,doc_57,da8336ed3972823aba3393ac5e9a9b73,0,[PROBLEM] my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification. [RESOLUTION] explained billing breakdown and clarified applicable charges. [CONTEXT] Category : feature request Priority : medium Product : Billing System Language : english Escalation: low SLA Status: met,51,68,"['problem', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'resolution', 'explained', 'billing', 'breakdown', 'and', 'clarified', 'applicable', 'charges', 'context', 'category', 'feature', 'request', 'priority', 'medium', 'product', 'billing', 'system', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""da8336ed3972823aba3393ac5e9a9b73"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""medium"", ""language"": ""english"", ""product"": ""Billing System"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 2.8}",3,1.5636363636363635
doc_58_chunk_0,doc_58,5b69f543bece47f5233b2be1ed305aab,0,[PROBLEM] there seems to be a discrepancy in my billing statement for this month. there seems to be a discrepancy in my billing statement for this month. [RESOLUTION] data synchronization restored after backend service restart. [CONTEXT] Category : feature request Priority : low Product : Cloud Storage Language : spanish Escalation: low SLA Status: met,55,73,"['problem', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'there', 'seems', 'to', 'be', 'a', 'discrepancy', 'in', 'my', 'billing', 'statement', 'for', 'this', 'month', 'resolution', 'data', 'synchronization', 'restored', 'after', 'backend', 'service', 'restart', 'context', 'category', 'feature', 'request', 'priority', 'low', 'product', 'cloud', 'storage', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""5b69f543bece47f5233b2be1ed305aab"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""Cloud Storage"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 7.0, ""sla_risk_score"": 3.75}",2,3.0625
doc_59_chunk_0,doc_59,979b0fccfd7015c85c57bae806d62f57,0,[PROBLEM] the system is not syncing data across devices properly. the system is not syncing data across devices properly. [RESOLUTION] the duplicate charge was reversed and refund processed within 3-5 business days. [CONTEXT] Category : login issue Priority : high Product : Mobile App Language : english Escalation: low SLA Status: breached,52,69,"['problem', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'resolution', 'the', 'duplicate', 'charge', 'was', 'reversed', 'and', 'refund', 'processed', 'within', '3', '5', 'business', 'days', 'context', 'category', 'login', 'issue', 'priority', 'high', 'product', 'mobile', 'app', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""979b0fccfd7015c85c57bae806d62f57"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""login issue"", ""priority"": ""high"", ""language"": ""english"", ""product"": ""Mobile App"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 1.0, ""sla_risk_score"": 2.95}",1,1.3625
doc_60_chunk_0,doc_60,321e7372daf5347d30f392a385d7e699,0,[PROBLEM] i would like to request a refund for the recent charge. i would like to request a refund for the recent charge. [RESOLUTION] data synchronization restored after backend service restart. [CONTEXT] Category : account suspension Priority : critical Product : Payment Gateway Language : german Escalation: low SLA Status: met,51,68,"['problem', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'i', 'would', 'like', 'to', 'request', 'a', 'refund', 'for', 'the', 'recent', 'charge', 'resolution', 'data', 'synchronization', 'restored', 'after', 'backend', 'service', 'restart', 'context', 'category', 'account', 'suspension', 'priority', 'critical', 'product', 'payment', 'gateway', 'language', 'german', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""321e7372daf5347d30f392a385d7e699"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""critical"", ""language"": ""german"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 2.0, ""sla_risk_score"": 3.8}",0,1.825
doc_61_chunk_0,doc_61,7392da4cfd95a07cb20967fb7181a797,0,[PROBLEM] the system is not syncing data across devices properly. the system is not syncing data across devices properly. [RESOLUTION] data synchronization restored after backend service restart. [CONTEXT] Category : account suspension Priority : low Product : CRM Platform Language : spanish Escalation: low SLA Status: met,47,62,"['problem', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'resolution', 'data', 'synchronization', 'restored', 'after', 'backend', 'service', 'restart', 'context', 'category', 'account', 'suspension', 'priority', 'low', 'product', 'crm', 'platform', 'language', 'spanish', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""7392da4cfd95a07cb20967fb7181a797"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""account suspension"", ""priority"": ""low"", ""language"": ""spanish"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 5.0, ""sla_risk_score"": 2.9}",2,2.35
doc_62_chunk_0,doc_62,41f24495cedfa627a111c2eb2837ae3c,0,[PROBLEM] my subscription was cancelled without my request and i need clarification. my subscription was cancelled without my request and i need clarification. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : feature request Priority : high Product : CRM Platform Language : french Escalation: low SLA Status: met,57,76,"['problem', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'my', 'subscription', 'was', 'cancelled', 'without', 'my', 'request', 'and', 'i', 'need', 'clarification', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'feature', 'request', 'priority', 'high', 'product', 'crm', 'platform', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""41f24495cedfa627a111c2eb2837ae3c"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""feature request"", ""priority"": ""high"", ""language"": ""french"", ""product"": ""CRM Platform"", ""is_sla_breached"": 0, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 4.0, ""sla_risk_score"": 3.55}",1,2.2319055944055943
doc_63_chunk_0,doc_63,1ba0cfdf2c169fa8829eaaaed61bef96,0,[PROBLEM] the application crashes whenever i try to upload a file. the application crashes whenever i try to upload a file. [RESOLUTION] security settings updated and customer notified of precautionary measures. [CONTEXT] Category : payment problem Priority : high Product : Payment Gateway Language : french Escalation: low SLA Status: met,51,68,"['problem', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'the', 'application', 'crashes', 'whenever', 'i', 'try', 'to', 'upload', 'a', 'file', 'resolution', 'security', 'settings', 'updated', 'and', 'customer', 'notified', 'of', 'precautionary', 'measures', 'context', 'category', 'payment', 'problem', 'priority', 'high', 'product', 'payment', 'gateway', 'language', 'french', 'escalation', 'low', 'sla', 'status', 'met']","{""rag_id"": ""1ba0cfdf2c169fa8829eaaaed61bef96"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""payment problem"", ""priority"": ""high"", ""language"": ""french"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 0, ""is_escalated"": 1, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.8}",1,2.825
doc_64_chunk_0,doc_64,ead7c2a9936bc0d79284b96154d6296a,0,[PROBLEM] the system is not syncing data across devices properly. the system is not syncing data across devices properly. [RESOLUTION] we have reset the account credentials and advised the customer to retry login. [CONTEXT] Category : performance issue Priority : medium Product : Subscription Service Language : english Escalation: low SLA Status: breached,53,70,"['problem', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'the', 'system', 'is', 'not', 'syncing', 'data', 'across', 'devices', 'properly', 'resolution', 'we', 'have', 'reset', 'the', 'account', 'credentials', 'and', 'advised', 'the', 'customer', 'to', 'retry', 'login', 'context', 'category', 'performance', 'issue', 'priority', 'medium', 'product', 'subscription', 'service', 'language', 'english', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""ead7c2a9936bc0d79284b96154d6296a"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""performance issue"", ""priority"": ""medium"", ""language"": ""english"", ""product"": ""Subscription Service"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 6.0, ""sla_risk_score"": 3.9}",3,2.830769230769231
doc_65_chunk_0,doc_65,9c3205256074dc0095c9b2ca289506fc,0,[PROBLEM] the payment was deducted from my bank account but the transaction shows failed. the payment was deducted from my bank account but the transaction shows failed. [RESOLUTION] the issue was escalated to engineering and resolved in the latest patch. [CONTEXT] Category : security concern Priority : critical Product : Payment Gateway Language : japanese Escalation: low SLA Status: breached,60,80,"['problem', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'the', 'payment', 'was', 'deducted', 'from', 'my', 'bank', 'account', 'but', 'the', 'transaction', 'shows', 'failed', 'resolution', 'the', 'issue', 'was', 'escalated', 'to', 'engineering', 'and', 'resolved', 'in', 'the', 'latest', 'patch', 'context', 'category', 'security', 'concern', 'priority', 'critical', 'product', 'payment', 'gateway', 'language', 'japanese', 'escalation', 'low', 'sla', 'status', 'breached']","{""rag_id"": ""9c3205256074dc0095c9b2ca289506fc"", ""source_system"": ""customer_support_tickets_200k"", ""source_dataset"": ""customer_support_tickets_200k"", ""category"": ""security concern"", ""priority"": ""critical"", ""language"": ""japanese"", ""product"": ""Payment Gateway"", ""is_sla_breached"": 1, ""is_escalated"": 0, ""escalation_risk_level"": ""low"", ""issue_complexity_score"": 8.0, ""sla_risk_score"": 4.7}",0,3.5195512820512818
